,date,category,price
2894,2021-04-06,매출총이익,665405
2895,2021-04-06,매출액,2424750
2896,2021-04-06,매출원가,1987500
2897,2021-04-06,매출총이익,437250
2898,2021-04-06,매출액,1095916
2899,2021-04-06,매출원가,898292
2900,2021-04-06,매출총이익,197624
2901,2021-04-06,매출액,2757810
2902,2021-04-06,매출원가,2260500
2903,2021-04-06,매출총이익,497310
2904,2021-04-06,매출액,3595906
2905,2021-04-06,매출원가,2947464
2906,2021-04-06,매출총이익,648442
2907,2021-04-06,매출액,2532232
2908,2021-04-06,매출원가,2075600
2909,2021-04-06,매출총이익,456632
2910,2021-04-06,매출액,3606869
2911,2021-04-06,매출원가,2956450
2912,2021-04-06,매출총이익,650419
2913,2021-04-06,매출액,1304058
2914,2021-04-06,매출원가,1068900
2915,2021-04-06,매출총이익,235158
2916,2021-04-06,매출액,2155374
2917,2021-04-06,매출원가,1766700
2918,2021-04-06,매출총이익,388674
2919,2021-04-06,매출액,2428629
2920,2021-04-06,매출원가,1990680
2921,2021-04-06,매출총이익,437949
2922,2021-04-06,매출액,1148020
2923,2021-04-06,매출원가,941000
2924,2021-04-06,매출총이익,207020
2925,2021-04-06,매출액,1898793
2926,2021-04-06,매출원가,1556388
2927,2021-04-06,매출총이익,342405
2928,2021-04-06,매출액,705684
2929,2021-04-06,매출원가,578430
2930,2021-04-06,매출총이익,127254
2931,2021-04-06,매출액,1886571
2932,2021-04-06,매출원가,1546370
2933,2021-04-06,매출총이익,340201
2934,2021-04-06,매출액,2223537
2935,2021-04-06,매출원가,1822572
2936,2021-04-06,매출총이익,400965
2937,2021-04-06,매출액,2004269
2938,2021-04-06,매출원가,1642844
2939,2021-04-06,매출총이익,361425
2940,2021-04-06,매출액,1187351
2941,2021-04-06,매출원가,973239
2942,2021-04-06,매출총이익,214112
2943,2021-04-06,매출액,2049180
2944,2021-04-06,매출원가,1679656
2945,2021-04-06,매출총이익,369524
2946,2021-04-06,매출액,3313256
2947,2021-04-06,매출원가,2715784
2948,2021-04-06,매출총이익,597472
2949,2021-04-06,매출액,2805536
2950,2021-04-06,매출원가,2299620
2951,2021-04-06,매출총이익,505916
2952,2021-04-06,매출액,2190510
2953,2021-04-06,매출원가,1795500
2954,2021-04-06,매출총이익,395010
2955,2021-04-06,매출액,2340448
2956,2021-04-06,매출원가,1918400
2957,2021-04-06,매출총이익,422048
2958,2021-04-06,매출액,3793834
2959,2021-04-06,매출원가,3109700
2960,2021-04-06,매출총이익,684134
2961,2021-04-06,매출액,1272411
2962,2021-04-06,매출원가,1042960
2963,2021-04-06,매출총이익,229451
2964,2021-04-06,매출액,1088972
2965,2021-04-06,매출원가,892600
2966,2021-04-06,매출총이익,196372
2967,2021-04-06,매출액,1727776
2968,2021-04-06,매출원가,1416210
2969,2021-04-06,매출총이익,311566
2970,2021-04-06,매출액,2238090
2971,2021-04-06,매출원가,1834500
2972,2021-04-06,매출총이익,403590
2973,2021-04-06,매출액,4468616
2974,2021-04-06,매출원가,3662800
2975,2021-04-06,매출총이익,805816
2976,2021-04-06,매출액,3893508
2977,2021-04-06,매출원가,3191400
2978,2021-04-06,매출총이익,702108
2979,2021-04-06,매출액,2266140
2980,2021-04-06,매출원가,1857492
2981,2021-04-06,매출총이익,408648
2982,2021-04-06,매출액,859160
2983,2021-04-06,매출원가,704230
2984,2021-04-06,매출총이익,154930
2985,2021-04-06,매출액,2879383
2986,2021-04-06,매출원가,2360150
2987,2021-04-06,매출총이익,519233
2988,2021-04-06,매출액,2702468
2989,2021-04-06,매출원가,2215138
2990,2021-04-06,매출총이익,487330
2991,2021-04-06,매출액,1765618
2992,2021-04-06,매출원가,1447228
2993,2021-04-06,매출총이익,318390
2994,2021-04-06,매출액,3355488
2995,2021-04-06,매출원가,2750400
2996,2021-04-06,매출총이익,605088
2997,2021-04-06,매출액,920358
2998,2021-04-06,매출원가,754392
2999,2021-04-06,매출총이익,165966
3000,2021-04-06,매출액,2432680
3001,2021-04-06,매출원가,1994000
3002,2021-04-06,매출총이익,438680
3003,2021-04-06,매출액,2270783
3004,2021-04-06,매출원가,1861298
3005,2021-04-06,매출총이익,409485
3006,2021-04-06,매출액,4361744
3007,2021-04-06,매출원가,3575200
3008,2021-04-06,매출총이익,786544
3009,2021-04-06,매출액,2539247
3010,2021-04-06,매출원가,2081350
3011,2021-04-06,매출총이익,457897
3012,2021-04-06,매출액,3146624
3013,2021-04-06,매출원가,2579200
3014,2021-04-06,매출총이익,567424
3015,2021-04-06,매출액,2017636
3016,2021-04-06,매출원가,1653800
3017,2021-04-06,매출총이익,363836
3018,2021-04-06,매출액,2368642
3019,2021-04-06,매출원가,1941510
3020,2021-04-06,매출총이익,427132
3021,2021-04-06,매출액,1884290
3022,2021-04-06,매출원가,1544500
3023,2021-04-06,매출총이익,339790
3024,2021-04-06,매출액,1421524
3025,2021-04-06,매출원가,1165184
3026,2021-04-06,매출총이익,256340
3027,2021-04-06,매출액,2973657
3028,2021-04-06,매출원가,2437424
3029,2021-04-06,매출총이익,536233
3030,2021-04-06,매출액,664741
3031,2021-04-06,매출원가,544870
3032,2021-04-06,매출총이익,119871
3033,2021-04-06,매출액,722807
3034,2021-04-06,매출원가,592465
3035,2021-04-06,매출총이익,130342
3036,2021-04-06,매출액,1243748
3037,2021-04-06,매출원가,1019466
3038,2021-04-06,매출총이익,224282
3039,2021-04-06,매출액,1370213
3040,2021-04-06,매출원가,1123126
3041,2021-04-06,매출총이익,247087
3042,2021-04-06,매출액,2605239
3043,2021-04-06,매출원가,2135442
3044,2021-04-06,매출총이익,469797
3045,2021-04-06,매출액,2957382
3046,2021-04-06,매출원가,2424084
3047,2021-04-06,매출총이익,533298
3048,2021-04-06,매출액,2097326
3049,2021-04-06,매출원가,1719120
3050,2021-04-06,매출총이익,378206
3051,2021-04-06,매출액,998471
3052,2021-04-06,매출원가,818419
3053,2021-04-06,매출총이익,180052
3054,2021-04-06,매출액,2242152
3055,2021-04-06,매출원가,1837830
3056,2021-04-06,매출총이익,404322
3057,2021-04-06,매출액,4039786
3058,2021-04-06,매출원가,3311300
3059,2021-04-06,매출총이익,728486
3060,2021-04-06,매출액,1842810
3061,2021-04-06,매출원가,1510500
3062,2021-04-06,매출총이익,332310
3063,2021-04-06,매출액,2385319
3064,2021-04-06,매출원가,1955180
3065,2021-04-06,매출총이익,430139
3066,2021-04-06,매출액,1242184
3067,2021-04-06,매출원가,1018184
3068,2021-04-06,매출총이익,224000
3069,2021-04-06,매출액,1597087
3070,2021-04-06,매출원가,1309088
3071,2021-04-06,매출총이익,287999
3072,2021-04-06,매출액,1480305
3073,2021-04-06,매출원가,1213365
3074,2021-04-06,매출총이익,266940
3075,2021-04-06,매출액,1165551
3076,2021-04-06,매출원가,955370
3077,2021-04-06,매출총이익,210181
3078,2021-04-06,매출액,2560170
3079,2021-04-06,매출원가,2098500
3080,2021-04-06,매출총이익,461670
3081,2021-04-06,매출액,1128512
3082,2021-04-06,매출원가,925010
3083,2021-04-06,매출총이익,203502
3084,2021-04-06,매출액,2996564
3085,2021-04-06,매출원가,2456200
3086,2021-04-06,매출총이익,540364
3087,2021-04-06,매출액,3102704
3088,2021-04-06,매출원가,2543200
3089,2021-04-06,매출총이익,559504
3090,2021-04-06,매출액,1614057
3091,2021-04-06,매출원가,1322998
3092,2021-04-06,매출총이익,291059
3093,2021-04-06,매출액,1353712
3094,2021-04-06,매출원가,1109600
3095,2021-04-06,매출총이익,244112
3096,2021-04-06,매출액,2343376
3097,2021-04-06,매출원가,1920800
3098,2021-04-06,매출총이익,422576
3099,2021-04-06,매출액,2127192
3100,2021-04-06,매출원가,1743600
3101,2021-04-06,매출총이익,383592
3102,2021-04-07,매출액,3087627
3103,2021-04-07,매출원가,2530842
3104,2021-04-07,매출총이익,556785
3105,2021-04-07,매출액,4749216
3106,2021-04-07,매출원가,3892800
3107,2021-04-07,매출총이익,856416
3108,2021-04-07,매출액,3404044
3109,2021-04-07,매출원가,2790200
3110,2021-04-07,매출총이익,613844
3111,2021-04-07,매출액,3785660
3112,2021-04-07,매출원가,3103000
3113,2021-04-07,매출총이익,682660
3114,2021-04-07,매출액,2147312
3115,2021-04-07,매출원가,1760092
3116,2021-04-07,매출총이익,387220
3117,2021-04-07,매출액,3657711
3118,2021-04-07,매출원가,2998124
3119,2021-04-07,매출총이익,659587
3120,2021-04-07,매출액,1782908
3121,2021-04-07,매출원가,1461400
3122,2021-04-07,매출총이익,321508
3123,2021-04-07,매출액,1406250
3124,2021-04-07,매출원가,1152664
3125,2021-04-07,매출총이익,253586
3126,2021-04-07,매출액,1886120
3127,2021-04-07,매출원가,1546000
3128,2021-04-07,매출총이익,340120
3129,2021-04-08,매출액,3025600
3130,2021-04-08,매출원가,2480000
3131,2021-04-08,매출총이익,545600
3132,2021-04-08,매출액,1796285
3133,2021-04-08,매출원가,1472365
3134,2021-04-08,매출총이익,323920
3135,2021-04-08,매출액,3563986
3136,2021-04-08,매출원가,2921300
3137,2021-04-08,매출총이익,642686
3138,2021-04-08,매출액,3110085
3139,2021-04-08,매출원가,2549250
3140,2021-04-08,매출총이익,560835
3141,2021-04-08,매출액,3579680
3142,2021-04-08,매출원가,2934164
3143,2021-04-08,매출총이익,645516
3144,2021-04-08,매출액,1519139
3145,2021-04-08,매출원가,1245196
3146,2021-04-08,매출총이익,273943
3147,2021-04-08,매출액,2818800
3148,2021-04-08,매출원가,2310492
3149,2021-04-08,매출총이익,508308
3150,2021-04-08,매출액,3837998
3151,2021-04-08,매출원가,3145900
3152,2021-04-08,매출총이익,692098
3153,2021-04-08,매출액,1509140
3154,2021-04-08,매출원가,1237000
3155,2021-04-08,매출총이익,272140
3156,2021-04-09,매출액,1372401
3157,2021-04-09,매출원가,1124919
3158,2021-04-09,매출총이익,247482
3159,2021-04-09,매출액,3179320
3160,2021-04-09,매출원가,2606000
3161,2021-04-09,매출총이익,573320
3162,2021-04-09,매출액,1330214
3163,2021-04-09,매출원가,1090340
3164,2021-04-09,매출총이익,239874
3165,2021-04-09,매출액,3451868
3166,2021-04-09,매출원가,2829400
3167,2021-04-09,매출총이익,622468
3168,2021-04-09,매출액,2076440
3169,2021-04-09,매출원가,1702000
3170,2021-04-09,매출총이익,374440
3171,2021-04-09,매출액,981821
3172,2021-04-09,매출원가,804772
3173,2021-04-09,매출총이익,177049
3174,2021-04-09,매출액,2784069
3175,2021-04-09,매출원가,2282024
3176,2021-04-09,매출총이익,502045
3177,2021-04-09,매출액,1780102
3178,2021-04-09,매출원가,1459100
3179,2021-04-09,매출총이익,321002
3180,2021-04-09,매출액,2401765
3181,2021-04-09,매출원가,1968660
3182,2021-04-09,매출총이익,433105
3183,2021-04-10,매출액,1803160
3184,2021-04-10,매출원가,1478000
3185,2021-04-10,매출총이익,325160
3186,2021-04-10,매출액,1592707
3187,2021-04-10,매출원가,1305498
3188,2021-04-10,매출총이익,287209
3189,2021-04-10,매출액,3728076
3190,2021-04-10,매출원가,3055800
3191,2021-04-10,매출총이익,672276
3192,2021-04-10,매출액,1593808
3193,2021-04-10,매출원가,1306400
3194,2021-04-10,매출총이익,287408
3195,2021-04-10,매출액,1411652
3196,2021-04-10,매출원가,1157092
3197,2021-04-10,매출총이익,254560
3198,2021-04-10,매출액,2454142
3199,2021-04-10,매출원가,2011592
3200,2021-04-10,매출총이익,442550
3201,2021-04-10,매출액,2016294
3202,2021-04-10,매출원가,1652700
3203,2021-04-10,매출총이익,363594
3204,2021-04-10,매출액,2635944
3205,2021-04-10,매출원가,2160610
3206,2021-04-10,매출총이익,475334
3207,2021-04-10,매출액,2991013
3208,2021-04-10,매출원가,2451650
3209,2021-04-10,매출총이익,539363
3210,2021-04-10,매출액,1768573
3211,2021-04-10,매출원가,1449650
3212,2021-04-10,매출총이익,318923
3213,2021-04-10,매출액,4128480
3214,2021-04-10,매출원가,3384000
3215,2021-04-10,매출총이익,744480
3216,2021-04-10,매출액,830624
3217,2021-04-10,매출원가,680840
3218,2021-04-10,매출총이익,149784
3219,2021-04-11,매출액,2144106
3220,2021-04-11,매출원가,1757464
3221,2021-04-11,매출총이익,386642
3222,2021-04-11,매출액,1417396
3223,2021-04-11,매출원가,1161800
3224,2021-04-11,매출총이익,255596
3225,2021-04-11,매출액,1667679
3226,2021-04-11,매출원가,1366950
3227,2021-04-11,매출총이익,300729
3228,2021-04-11,매출액,2579548
3229,2021-04-11,매출원가,2114384
3230,2021-04-11,매출총이익,465164
3231,2021-04-11,매출액,1078257
3232,2021-04-11,매출원가,883818
3233,2021-04-11,매출총이익,194439
3234,2021-04-11,매출액,620521
3235,2021-04-11,매출원가,508624
3236,2021-04-11,매출총이익,111897
3237,2021-04-11,매출액,3707397
3238,2021-04-11,매출원가,3038850
3239,2021-04-11,매출총이익,668547
3240,2021-04-11,매출액,2232923
3241,2021-04-11,매출원가,1830265
3242,2021-04-11,매출총이익,402658
3243,2021-04-11,매출액,3219860
3244,2021-04-11,매출원가,2639230
3245,2021-04-11,매출총이익,580630
3246,2021-04-11,매출액,1797792
3247,2021-04-11,매출원가,1473600
3248,2021-04-11,매출총이익,324192
3249,2021-04-11,매출액,1773526
3250,2021-04-11,매출원가,1453710
3251,2021-04-11,매출총이익,319816
3252,2021-04-11,매출액,2147810
3253,2021-04-11,매출원가,1760500
3254,2021-04-11,매출총이익,387310
3255,2021-04-12,매출액,2325320
3256,2021-04-12,매출원가,1906000
3257,2021-04-12,매출총이익,419320
3258,2021-04-12,매출액,2252083
3259,2021-04-12,매출원가,1845970
3260,2021-04-12,매출총이익,406113
3261,2021-04-12,매출액,2034960
3262,2021-04-12,매출원가,1668000
3263,2021-04-12,매출총이익,366960
3264,2021-04-12,매출액,1540401
3265,2021-04-12,매출원가,1262624
3266,2021-04-12,매출총이익,277777
3267,2021-04-12,매출액,1996769
3268,2021-04-12,매출원가,1636696
3269,2021-04-12,매출총이익,360073
3270,2021-04-12,매출액,1518802
3271,2021-04-12,매출원가,1244920
3272,2021-04-12,매출총이익,273882
3273,2021-04-12,매출액,2826354
3274,2021-04-12,매출원가,2316684
3275,2021-04-12,매출총이익,509670
3276,2021-04-12,매출액,1875191
3277,2021-04-12,매출원가,1537042
3278,2021-04-12,매출총이익,338149
3279,2021-04-12,매출액,1078775
3280,2021-04-12,매출원가,884242
3281,2021-04-12,매출총이익,194533
3282,2021-04-12,매출액,1828584
3283,2021-04-12,매출원가,1498840
3284,2021-04-12,매출총이익,329744
3285,2021-04-12,매출액,3871060
3286,2021-04-12,매출원가,3173000
3287,2021-04-12,매출총이익,698060
3288,2021-04-12,매출액,2319932
3289,2021-04-12,매출원가,1901584
3290,2021-04-12,매출총이익,418348
3291,2021-04-13,매출액,2334653
3292,2021-04-13,매출원가,1913650
3293,2021-04-13,매출총이익,421003
3294,2021-04-13,매출액,2810514
3295,2021-04-13,매출원가,2303700
3296,2021-04-13,매출총이익,506814
3297,2021-04-13,매출액,1103660
3298,2021-04-13,매출원가,904640
3299,2021-04-13,매출총이익,199020
3300,2021-04-13,매출액,1118034
3301,2021-04-13,매출원가,916422
3302,2021-04-13,매출총이익,201612
3303,2021-04-13,매출액,1896455
3304,2021-04-13,매출원가,1554472
3305,2021-04-13,매출총이익,341983
3306,2021-04-13,매출액,1753786
3307,2021-04-13,매출원가,1437530
3308,2021-04-13,매출총이익,316256
3309,2021-04-13,매출액,922373
3310,2021-04-13,매출원가,756044
3311,2021-04-13,매출총이익,166329
3312,2021-04-13,매출액,2103148
3313,2021-04-13,매출원가,1723892
3314,2021-04-13,매출총이익,379256
3315,2021-04-13,매출액,2398520
3316,2021-04-13,매출원가,1966000
3317,2021-04-13,매출총이익,432520
3318,2021-04-13,매출액,3225924
3319,2021-04-13,매출원가,2644200
3320,2021-04-13,매출총이익,581724
3321,2021-04-13,매출액,1841102
3322,2021-04-13,매출원가,1509100
3323,2021-04-13,매출총이익,332002
3324,2021-04-13,매출액,3724445
3325,2021-04-13,매출원가,3052824
3326,2021-04-13,매출총이익,671621
3327,2021-04-14,매출액,2903722
3328,2021-04-14,매출원가,2380100
3329,2021-04-14,매출총이익,523622
3330,2021-04-14,매출액,1521706
3331,2021-04-14,매출원가,1247300
3332,2021-04-14,매출총이익,274406
3333,2021-04-14,매출액,2770620
3334,2021-04-14,매출원가,2271000
3335,2021-04-14,매출총이익,499620
3336,2021-04-14,매출액,1660011
3337,2021-04-14,매출원가,1360665
3338,2021-04-14,매출총이익,299346
3339,2021-04-14,매출액,694043
3340,2021-04-14,매출원가,568888
3341,2021-04-14,매출총이익,125155
3342,2021-04-14,매출액,3369115
3343,2021-04-14,매출원가,2761570
3344,2021-04-14,매출총이익,607545
3345,2021-04-14,매출액,1295565
3346,2021-04-14,매출원가,1061939
3347,2021-04-14,매출총이익,233626
3348,2021-04-14,매출액,740771
3349,2021-04-14,매출원가,607190
3350,2021-04-14,매출총이익,133581
3351,2021-04-14,매출액,2854945
3352,2021-04-14,매출원가,2340119
3353,2021-04-14,매출총이익,514826
3354,2021-04-14,매출액,3442474
3355,2021-04-14,매출원가,2821700
3356,2021-04-14,매출총이익,620774
3357,2021-04-14,매출액,3026820
3358,2021-04-14,매출원가,2481000
3359,2021-04-14,매출총이익,545820
3360,2021-04-14,매출액,926616
3361,2021-04-14,매출원가,759522
3362,2021-04-14,매출총이익,167094
3363,2021-04-15,매출액,2630076
3364,2021-04-15,매출원가,2155800
3365,2021-04-15,매출총이익,474276
3366,2021-04-15,매출액,1241362
3367,2021-04-15,매출원가,1017510
3368,2021-04-15,매출총이익,223852
3369,2021-04-15,매출액,3672932
3370,2021-04-15,매출원가,3010600
3371,2021-04-15,매출총이익,662332
3372,2021-04-15,매출액,3038178
3373,2021-04-15,매출원가,2490310
3374,2021-04-15,매출총이익,547868
3375,2021-04-15,매출액,1085269
3376,2021-04-15,매출원가,889565
3377,2021-04-15,매출총이익,195704
3378,2021-04-15,매출액,2509296
3379,2021-04-15,매출원가,2056800
3380,2021-04-15,매출총이익,452496
3381,2021-04-15,매출액,1275993
3382,2021-04-15,매출원가,1045896
3383,2021-04-15,매출총이익,230097
3384,2021-04-15,매출액,2383260
3385,2021-04-15,매출원가,1953492
3386,2021-04-15,매출총이익,429768
3387,2021-04-15,매출액,1588440
3388,2021-04-15,매출원가,1302000
3389,2021-04-15,매출총이익,286440
3390,2021-04-15,매출액,2585180
3391,2021-04-15,매출원가,2119000
3392,2021-04-15,매출총이익,466180
3393,2021-04-15,매출액,1912406
3394,2021-04-15,매출원가,1567546
3395,2021-04-15,매출총이익,344860
3396,2021-04-15,매출액,1631219
3397,2021-04-15,매출원가,1337065
3398,2021-04-15,매출총이익,294154
3399,2021-04-16,매출액,1209117
3400,2021-04-16,매출원가,991080
3401,2021-04-16,매출총이익,218037
3402,2021-04-16,매출액,1688236
3403,2021-04-16,매출원가,1383800
3404,2021-04-16,매출총이익,304436
3405,2021-04-16,매출액,3135156
3406,2021-04-16,매출원가,2569800
3407,2021-04-16,매출총이익,565356
3408,2021-04-16,매출액,377027
3409,2021-04-16,매출원가,309039
3410,2021-04-16,매출총이익,67988
3411,2021-04-16,매출액,1767865
3412,2021-04-16,매출원가,1449070
3413,2021-04-16,매출총이익,318795
3414,2021-04-16,매출액,3572305
3415,2021-04-16,매출원가,2928119
3416,2021-04-16,매출총이익,644186
3417,2021-04-16,매출액,2267126
3418,2021-04-16,매출원가,1858300
3419,2021-04-16,매출총이익,408826
3420,2021-04-16,매출액,2190222
3421,2021-04-16,매출원가,1795264
3422,2021-04-16,매출총이익,394958
3423,2021-04-16,매출액,2962482
3424,2021-04-16,매출원가,2428264
3425,2021-04-16,매출총이익,534218
3426,2021-04-16,매출액,976267
3427,2021-04-16,매출원가,800219
3428,2021-04-16,매출총이익,176048
3429,2021-04-16,매출액,2048401
3430,2021-04-16,매출원가,1679018
3431,2021-04-16,매출총이익,369383
3432,2021-04-16,매출액,3303894
3433,2021-04-16,매출원가,2708110
3434,2021-04-16,매출총이익,595784
3435,2021-04-17,매출액,1487180
3436,2021-04-17,매출원가,1219000
3437,2021-04-17,매출총이익,268180
3438,2021-04-17,매출액,2956645
3439,2021-04-17,매출원가,2423480
3440,2021-04-17,매출총이익,533165
3441,2021-04-17,매출액,2494280
3442,2021-04-17,매출원가,2044492
3443,2021-04-17,매출총이익,449788
3444,2021-04-17,매출액,1205184
3445,2021-04-17,매출원가,987856
3446,2021-04-17,매출총이익,217328
3447,2021-04-17,매출액,2259852
3448,2021-04-17,매출원가,1852338
3449,2021-04-17,매출총이익,407514
3450,2021-04-17,매출액,2365580
3451,2021-04-17,매출원가,1939000
3452,2021-04-17,매출총이익,426580
3453,2021-04-17,매출액,2242701
3454,2021-04-17,매출원가,1838280
3455,2021-04-17,매출총이익,404421
3456,2021-04-17,매출액,3234464
3457,2021-04-17,매출원가,2651200
3458,2021-04-17,매출총이익,583264
3459,2021-04-17,매출액,1070916
3460,2021-04-17,매출원가,877800
3461,2021-04-17,매출총이익,193116
3462,2021-04-17,매출액,2094166
3463,2021-04-17,매출원가,1716530
3464,2021-04-17,매출총이익,377636
3465,2021-04-17,매출액,2318756
3466,2021-04-17,매출원가,1900620
3467,2021-04-17,매출총이익,418136
3468,2021-04-17,매출액,1852267
3469,2021-04-17,매출원가,1518252
3470,2021-04-17,매출총이익,334015
3471,2021-04-18,매출액,1603060
3472,2021-04-18,매출원가,1313984
3473,2021-04-18,매출총이익,289076
3474,2021-04-18,매출액,2404893
3475,2021-04-18,매출원가,1971224
3476,2021-04-18,매출총이익,433669
3477,2021-04-18,매출액,1181240
3478,2021-04-18,매출원가,968230
3479,2021-04-18,매출총이익,213010
3480,2021-04-18,매출액,2006636
3481,2021-04-18,매출원가,1644784
3482,2021-04-18,매출총이익,361852
3483,2021-04-18,매출액,2072365
3484,2021-04-18,매출원가,1698660
3485,2021-04-18,매출총이익,373705
3486,2021-04-18,매출액,909954
3487,2021-04-18,매출원가,745864
3488,2021-04-18,매출총이익,164090
3489,2021-04-18,매출액,2007510
3490,2021-04-18,매출원가,1645500
3491,2021-04-18,매출총이익,362010
3492,2021-04-18,매출액,2386198
3493,2021-04-18,매출원가,1955900
3494,2021-04-18,매출총이익,430298
3495,2021-04-18,매출액,2917569
3496,2021-04-18,매출원가,2391450
3497,2021-04-18,매출총이익,526119
3498,2021-04-18,매출액,3427407
3499,2021-04-18,매출원가,2809350
3500,2021-04-18,매출총이익,618057
3501,2021-04-18,매출액,2393376
3502,2021-04-18,매출원가,1961784
3503,2021-04-18,매출총이익,431592
3504,2021-04-18,매출액,1143052
3505,2021-04-18,매출원가,936928
3506,2021-04-18,매출총이익,206124
3507,2021-04-19,매출액,1878226
3508,2021-04-19,매출원가,1539530
3509,2021-04-19,매출총이익,338696
3510,2021-04-19,매출액,1818956
3511,2021-04-19,매출원가,1490948
3512,2021-04-19,매출총이익,328008
3513,2021-04-19,매출액,2192523
3514,2021-04-19,매출원가,1797150
3515,2021-04-19,매출총이익,395373
3516,2021-04-19,매출액,2918386
3517,2021-04-19,매출원가,2392120
3518,2021-04-19,매출총이익,526266
3519,2021-04-19,매출액,2680729
3520,2021-04-19,매출원가,2197319
3521,2021-04-19,매출총이익,483410
3522,2021-04-19,매출액,2228940
3523,2021-04-19,매출원가,1827000
3524,2021-04-19,매출총이익,401940
3525,2021-04-19,매출액,3985252
3526,2021-04-19,매출원가,3266600
3527,2021-04-19,매출총이익,718652
3528,2021-04-19,매출액,2826557
3529,2021-04-19,매출원가,2316850
3530,2021-04-19,매출총이익,509707
3531,2021-04-19,매출액,4714934
3532,2021-04-19,매출원가,3864700
3533,2021-04-19,매출총이익,850234
3534,2021-04-19,매출액,2007856
3535,2021-04-19,매출원가,1645784
3536,2021-04-19,매출총이익,362072
3537,2021-04-19,매출액,2815340
3538,2021-04-19,매출원가,2307656
3539,2021-04-19,매출총이익,507684
3540,2021-04-19,매출액,1485762
3541,2021-04-19,매출원가,1217838
3542,2021-04-19,매출총이익,267924
3543,2021-04-20,매출액,3130239
3544,2021-04-20,매출원가,2565770
3545,2021-04-20,매출총이익,564469
3546,2021-04-20,매출액,1269994
3547,2021-04-20,매출원가,1040979
3548,2021-04-20,매출총이익,229015
3549,2021-04-20,매출액,3007346
3550,2021-04-20,매출원가,2465038
3551,2021-04-20,매출총이익,542308
3552,2021-04-20,매출액,2208157
3553,2021-04-20,매출원가,1809965
3554,2021-04-20,매출총이익,398192
3555,2021-04-20,매출액,2010760
3556,2021-04-20,매출원가,1648164
3557,2021-04-20,매출총이익,362596
3558,2021-04-20,매출액,4323375
3559,2021-04-20,매출원가,3543750
3560,2021-04-20,매출총이익,779625
3561,2021-04-20,매출액,524597
3562,2021-04-20,매출원가,429998
3563,2021-04-20,매출총이익,94599
3564,2021-04-20,매출액,1835841
3565,2021-04-20,매출원가,1504788
3566,2021-04-20,매출총이익,331053
3567,2021-04-20,매출액,4182648
3568,2021-04-20,매출원가,3428400
3569,2021-04-20,매출총이익,754248
3570,2021-04-20,매출액,1685969
3571,2021-04-20,매출원가,1381942
3572,2021-04-20,매출총이익,304027
3573,2021-04-20,매출액,3340360
3574,2021-04-20,매출원가,2738000
3575,2021-04-20,매출총이익,602360
3576,2021-04-20,매출액,4707150
3577,2021-04-20,매출원가,3858320
3578,2021-04-20,매출총이익,848830
3579,2021-04-21,매출액,2206100
3580,2021-04-21,매출원가,1808279
3581,2021-04-21,매출총이익,397821
3582,2021-04-21,매출액,1400667
3583,2021-04-21,매출원가,1148088
3584,2021-04-21,매출총이익,252579
3585,2021-04-21,매출액,1514298
3586,2021-04-21,매출원가,1241228
3587,2021-04-21,매출총이익,273070
3588,2021-04-21,매출액,3986752
3589,2021-04-21,매출원가,3267830
3590,2021-04-21,매출총이익,718922
3591,2021-04-21,매출액,1525732
3592,2021-04-21,매출원가,1250600
3593,2021-04-21,매출총이익,275132
3594,2021-04-21,매출액,2698762
3595,2021-04-21,매출원가,2212100
3596,2021-04-21,매출총이익,486662
3597,2021-04-21,매출액,2028250
3598,2021-04-21,매출원가,1662500
3599,2021-04-21,매출총이익,365750
3600,2021-04-21,매출액,1710303
3601,2021-04-21,매출원가,1401888
3602,2021-04-21,매출총이익,308415
3603,2021-04-21,매출액,1181618
3604,2021-04-21,매출원가,968540
3605,2021-04-21,매출총이익,213078
3606,2021-04-21,매출액,2496120
3607,2021-04-21,매출원가,2046000
3608,2021-04-21,매출총이익,450120
3609,2021-04-21,매출액,1974649
3610,2021-04-21,매출원가,1618565
3611,2021-04-21,매출총이익,356084
3612,2021-04-21,매출액,1861232
3613,2021-04-21,매출원가,1525600
3614,2021-04-21,매출총이익,335632
3615,2021-04-22,매출액,1738431
3616,2021-04-22,매출원가,1424944
3617,2021-04-22,매출총이익,313487
3618,2021-04-22,매출액,2167027
3619,2021-04-22,매출원가,1776252
3620,2021-04-22,매출총이익,390775
3621,2021-04-22,매출액,3008520
3622,2021-04-22,매출원가,2466000
3623,2021-04-22,매출총이익,542520
3624,2021-04-22,매출액,1969080
3625,2021-04-22,매출원가,1614000
3626,2021-04-22,매출총이익,355080
3627,2021-04-22,매출액,2311412
3628,2021-04-22,매출원가,1894600
3629,2021-04-22,매출총이익,416812
3630,2021-04-22,매출액,2798192
3631,2021-04-22,매출원가,2293600
3632,2021-04-22,매출총이익,504592
3633,2021-04-22,매출액,3421856
3634,2021-04-22,매출원가,2804800
3635,2021-04-22,매출총이익,617056
3636,2021-04-22,매출액,1532261
3637,2021-04-22,매출원가,1255952
3638,2021-04-22,매출총이익,276309
3639,2021-04-22,매출액,1434720
3640,2021-04-22,매출원가,1176000
3641,2021-04-22,매출총이익,258720
3642,2021-04-22,매출액,1760539
3643,2021-04-22,매출원가,1443065
3644,2021-04-22,매출총이익,317474
3645,2021-04-22,매출액,1451800
